sample_id,teacher_split,student_split,teacher_raw_label,student_raw_label,teacher_canonical_label,student_canonical_label,raw_label_match,canonical_label_match,cross_split
905169468971778048_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905169671179165696_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905181227292004352_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905185678757126144_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905188075071995909_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905195604892057600_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905200074191458304_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905205115925258240_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905209435332726785_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905234488158015489_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905235088312545280_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905244236320194560_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905247426323337217_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905255371874455552_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905276630486196224_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905280662038614017_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905290763877175297_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905292553444052994_0,train,train,affected_individuals,affected_individuals,affected_individuals,affected_individuals,True,True,False
905296683164106754_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905299008486338560_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905301611135860736_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905305191469154307_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905306590558818304_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905310629816287232_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905311225197862912_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905330333993680896_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905350402467438592_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905360132829216770_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905363721744154625_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905365622275624962_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905369702746161156_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905380383008706560_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905390758873706496_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905394302335025152_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905398601429520384_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905400025697701888_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905402433211424769_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905404717127348224_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905407906757181440_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905408423688368129_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905409782663831552_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905409873076043781_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905410056363139073_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905412496625987584_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905424197471666179_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905429422064287745_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905432433683644416_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905433931477946372_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905440920358801408_1,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905454406870732800_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905457947077169152_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905461604472561664_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905462459674320896_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905471249899454464_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905474900810498048_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905475566157037568_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905475695165440000_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905479023366635520_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905479158112890882_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905479545121382401_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905479907920277504_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905482820738576386_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905482831970873348_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905483887375249410_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905491207744344068_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905491581385441280_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905491643243143174_1,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905494681059942400_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905498554332000256_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905499072731197440_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905511152750387200_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905515660465369088_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905519478456320002_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905522969723666432_1,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905526848385409026_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905534245178880001_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905537355762761728_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905537794474377220_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905541149527552005_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905547890566860804_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905551591180259332_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905556047984824322_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905570587438874626_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905570747313217536_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905582638378782720_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905591100882264065_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905595926382772224_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905617893622247425_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905618345822695424_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905621904505139200_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905625009430949888_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905625285214617600_1,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905625372993212416_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905625399048196101_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905625497773727745_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905630679844708352_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905631724897480705_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905631992183635968_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905636037690580997_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905636468944773120_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905636559822696448_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905636632833003521_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905636760335482881_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905636873921495040_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905636886798106628_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905636901306163200_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905641813305729025_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905641988178849794_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905642144576135168_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905642187567783937_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905642290596634627_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905647099689132032_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905647123542155266_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905647127392542720_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905647423778721793_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905647785009078272_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905647802918682626_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905647872175104001_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905652371832889345_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905652386043019264_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905652450647982081_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905653236568268801_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905657895202807808_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905658112442482688_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905658161520009216_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905658534209118208_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905658540311711756_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905658759229214720_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905658811750408193_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905663517574828032_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905663654485417984_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905663759410020352_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905663793115439105_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905663992990900225_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905664051996266497_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905664610618884096_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905668878948110336_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905668986712424449_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905669119231459330_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905669342234165248_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905669390607147008_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905669512434917376_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905669847685578753_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905670241488781312_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905670328969379840_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905671358956240896_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905673519597543425_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905675590941868032_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905675798174191617_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905675800543870976_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905680258090881024_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905680812271652864_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905681092493139969_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905681359460589568_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905685165145563136_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905686392923054080_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905688373280612354_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905688595738107906_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905691074399797252_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905691435378372609_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905691597005889536_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905692696953712641_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905695647130542080_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905695796422684673_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905695865792327680_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905695947254091776_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905696081488564224_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905700717603807232_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905702004038754305_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905702343735422976_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905702392796209152_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905705459998490624_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905705470077394944_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905705477291610112_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905706044059521025_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905706728402165760_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905706876624560129_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905709457824518144_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905709729082732544_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905709742076637184_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905709792618041344_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905709911757160449_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905710030837747712_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905711708609634306_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905712035081715713_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905712277751549952_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905712369334190080_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905714374844837889_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905714805733855232_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905715102258569216_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905715413006389248_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905717351491960833_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905719060498874368_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905719400958976000_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905720697556783104_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905721230472437761_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905721794933510148_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905724029276958720_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905724288908525569_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905724987457191937_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905725051743354880_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905725083972509697_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905728635276976128_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905729131207421952_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905729343443394561_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905729626709696512_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905729849809100800_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905729999235403779_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905730116902408194_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905730220736565248_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905732581005590528_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905732892558585856_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905733278732349441_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905733399024951296_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905733588095823873_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905733682102767617_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905733850923458560_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905733867365171200_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905734310430466049_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905734872672722944_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905739345054883840_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905740321966891008_0,train,train,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,True,True,False
905740609117446144_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905744803052343296_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905745461532753920_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905749776687390721_0,train,train,affected_individuals,affected_individuals,affected_individuals,affected_individuals,True,True,False
905749808090054656_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905750243546890240_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905755785564741632_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905756968660459520_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905757477467299840_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905761133180661760_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905761354577059841_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905761686115696640_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905762139989790720_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905762187796414464_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
905766357366710273_0,train,train,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,True,True,False
905777773372993536_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905777937504456707_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905790259639853056_0,train,train,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,True,True,False
905796606796197888_0,train,train,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,True,True,False
